controller,severity,preload,afterload,load_stress,run,MAP RMSE (mmHg),Unsafe Event Rate (%)
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,4,14.920550546190862,21.846564200756532
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,5,12.894597559451595,16.106310786038613
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,6,15.990618801550658,19.572509700414265
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,7,14.574177225159131,22.154072606594227
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,8,17.083558053579324,17.220874704538847
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,9,15.599552414084334,16.506820573277874
Fixed-speed baseline,Advanced,Reduced,Reduced,1.0,10,15.331567748340497,18.03119264979624
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,1,13.024716805879663,16.929079986122353
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,2,12.987809692697091,20.055198862623833
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,3,12.460181866419665,19.088952498157532
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,4,13.167112405669371,17.90789302924526
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,5,13.506217254603872,18.520902716333726
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,6,15.663852058555717,21.251511314642535
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,7,12.628536578663269,19.536521672317605
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,8,10.596092267423034,17.363542021978095
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,9,15.287806117246578,20.46068413757435
Fixed-speed baseline,Advanced,Reduced,Normal,0.8,10,14.38878571433431,20.682915187439292
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,1,15.767380352843213,23.599636606541363
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,2,14.245645574517196,18.960556593116227
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,3,15.627493174234507,20.48838703246276
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,4,15.908249057055647,19.387439349697065
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,5,12.099398125323827,17.040518636711045
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,6,16.40337890505037,17.311906486936866
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,7,13.823135346725794,17.507613958566992
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,8,17.05557719105451,18.05266961353444
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,9,15.143469654082937,18.959934883554872
Fixed-speed baseline,Advanced,Reduced,Elevated,1.2806248474865698,10,17.008033416866713,14.431334596791087
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,1,20.754889364545328,20.167421632923247
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,2,19.249773677808296,23.4769601046867
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,3,17.967642653520628,26.406368663772092
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,4,18.75468238347806,24.290491768104015
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,5,24.20028754294335,20.604096573080685
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,6,16.478040763487726,26.874186704098047
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,7,18.6269603858934,26.504481635090766
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,8,18.363543754250177,24.13118100380891
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,9,19.748131361070403,24.07532598574075
Fixed-speed baseline,Advanced,Reduced,High,2.247220505424423,10,15.076140899090115,25.303695127049505
Fixed-speed baseline,Advanced,Normal,Low,1.3,1,17.5596434767765,20.573163882767645
Fixed-speed baseline,Advanced,Normal,Low,1.3,2,13.857956593855976,21.3628924251952
Fixed-speed baseline,Advanced,Normal,Low,1.3,3,17.231597187814074,12.760539952940892
Fixed-speed baseline,Advanced,Normal,Low,1.3,4,13.610591136648235,19.16708422034059
Fixed-speed baseline,Advanced,Normal,Low,1.3,5,14.119507058391587,17.624809343505557
Fixed-speed baseline,Advanced,Normal,Low,1.3,6,13.579652435823249,24.93195557124349
Fixed-speed baseline,Advanced,Normal,Low,1.3,7,14.626244964350366,21.06720111978185
Fixed-speed baseline,Advanced,Normal,Low,1.3,8,11.786602106945098,18.933749029745567
Fixed-speed baseline,Advanced,Normal,Low,1.3,9,14.302730990761154,18.546655386264778
Fixed-speed baseline,Advanced,Normal,Low,1.3,10,14.327639374742109,18.414501162626404
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,1,11.67514613267394,14.1614149787097
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,2,14.609973123025872,19.832752620835947
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,3,16.141891412452892,18.00309235396603
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,4,12.127372147079281,17.67593168135624
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,5,13.061648601525835,13.604516579726328
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,6,11.909392430591584,21.401840198760713
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,7,9.489683370783743,16.423461365453274
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,8,12.08664052736105,18.410309521151945
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,9,11.88414540557542,19.62463717212457
Fixed-speed baseline,Advanced,Normal,Reduced,0.6,10,13.607547009987993,17.657571478180188
Fixed-speed baseline,Advanced,Normal,Normal,0.0,1,12.45382555864435,12.927802122778077
Fixed-speed baseline,Advanced,Normal,Normal,0.0,2,13.773196528919764,15.664053562906407
Fixed-speed baseline,Advanced,Normal,Normal,0.0,3,9.6208641352933,16.398783132313042
Fixed-speed baseline,Advanced,Normal,Normal,0.0,4,12.826635411487349,17.447320442879203
Fixed-speed baseline,Advanced,Normal,Normal,0.0,5,10.507018056504275,14.782574902737592
Fixed-speed baseline,Advanced,Normal,Normal,0.0,6,11.160512189339535,14.701464319561289
Fixed-speed baseline,Advanced,Normal,Normal,0.0,7,12.524534476943428,16.31595019061047
Fixed-speed baseline,Advanced,Normal,Normal,0.0,8,12.936162797228368,12.191801098778607
Fixed-speed baseline,Advanced,Normal,Normal,0.0,9,12.308246843456754,16.454997325466902
Fixed-speed baseline,Advanced,Normal,Normal,0.0,10,13.470707721301917,15.670901243287902
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,1,12.95513158086479,19.998076425682818
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,2,13.738035768888354,15.774788418528692
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,3,13.074192703475791,15.413106807768166
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,4,15.796106153051593,17.806194297126076
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,5,14.031226558699826,17.245311438405313
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,6,13.92567543873802,19.922390684584407
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,7,16.212717410251425,19.719143187379263
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,8,15.303799730808349,20.288545408135583
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,9,14.755722622905095,16.886114440752554
Fixed-speed baseline,Advanced,Normal,Elevated,1.0,10,16.759906852142905,16.464429599410824
Fixed-speed baseline,Advanced,Normal,High,2.1,1,18.998598957022622,17.334180987856406
Fixed-speed baseline,Advanced,Normal,High,2.1,2,19.070134671235902,21.929021849208798
Fixed-speed baseline,Advanced,Normal,High,2.1,3,19.852076846080834,23.720357227974198
Fixed-speed baseline,Advanced,Normal,High,2.1,4,18.541872414536968,21.424169799454486
Fixed-speed baseline,Advanced,Normal,High,2.1,5,21.267508542052084,28.54551506651544
Fixed-speed baseline,Advanced,Normal,High,2.1,6,16.912211060672462,20.276176516445744
Fixed-speed baseline,Advanced,Normal,High,2.1,7,17.400752705241374,26.274333982363494
Fixed-speed baseline,Advanced,Normal,High,2.1,8,20.291947479197166,27.22866770770447
Fixed-speed baseline,Advanced,Normal,High,2.1,9,18.858698524878868,22.313904440327264
Fixed-speed baseline,Advanced,Normal,High,2.1,10,16.25981242356817,28.0536060692671
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,1,15.672253479205864,17.541359797231554
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,2,17.641001173679786,21.275178640622556
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,3,12.382530203487395,20.766074658297615
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,4,16.661753323033015,22.136296689909198
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,5,15.814953354791646,23.322216178984103
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,6,16.958770912780107,19.738495753601118
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,7,14.120836772096041,15.8242925344861
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,8,17.5601879877768,21.486847142442517
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,9,14.16974641289028,18.862420382538332
Fixed-speed baseline,Advanced,Elevated,Low,1.5811388300841898,10,13.949332815375628,21.713405281699394
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,1,15.981006960391476,21.12309499203053
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,2,14.176357900217226,18.69083288738113
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,3,14.831798789567413,22.94402345507445
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,4,14.533266976319277,13.637218005209474
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,5,12.488855311334325,17.339551607543832
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,6,13.960113457659055,22.2215556476581
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,7,15.741518124097007,16.417572231221598
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,8,14.619176875106794,18.176305326201994
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,9,14.557914401569514,17.892947512397324
Fixed-speed baseline,Advanced,Elevated,Reduced,1.0816653826391966,10,15.850523467254026,15.84960642116136
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,1,12.099057127513433,19.079583962443344
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,2,13.843629548890393,19.389965581489584
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,3,13.004314123088063,15.439950287031671
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,4,12.859234662270662,19.929996492925607
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,5,14.124262403896688,18.9921781942183
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,6,15.179460250868452,19.26208235857105
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,7,14.275219981695447,19.24287335332068
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,8,14.691457732785889,22.17625393167964
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,9,15.353253342070605,15.747787044119919
Fixed-speed baseline,Advanced,Elevated,Normal,0.9,10,13.057628021495201,17.622277425014726
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,1,16.417692852138316,16.856388884334553
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,2,14.060470618744631,19.513601226247168
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,3,14.375598944241059,22.678022557630516
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,4,16.871614149747646,22.264391931092774
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,5,14.72513674450846,22.68930356089099
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,6,17.622862549182656,21.22769769983199
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,7,14.682534467191807,20.88257036347797
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,8,17.96704617340392,22.90029007546266
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,9,15.78451181999743,19.134287613622185
Fixed-speed baseline,Advanced,Elevated,Elevated,1.3453624047073711,10,15.433247361895173,13.745503468002925
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,1,17.602095181585863,20.283848748702173
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,2,17.248377594405905,22.598248858106864
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,3,20.99804838204641,23.522455278936327
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,4,17.941993081520376,23.389514004477032
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,5,14.984966805784088,21.819132741105893
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,6,23.032285445364323,27.25046304688434
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,7,17.732787878953214,22.480388219922588
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,8,19.04154590311978,23.250642804032463
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,9,21.531321071266046,23.605690112472423
Fixed-speed baseline,Advanced,Elevated,High,2.2847319317591723,10,17.814930162766824,29.3959881058496
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,1,19.26168003618271,26.387074190333614
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,2,21.894290541300307,18.55378264319616
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,3,18.761633484316476,24.258815070510412
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,4,20.164930260979663,28.95063552223854
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,5,22.645068255030832,18.717629650870123
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,6,19.250393689922387,24.410142284135
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,7,18.022580534323364,19.534652022894765
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,8,17.73549220414728,24.437041669616743
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,9,19.370996302637877,25.780041846612445
Fixed-speed baseline,Advanced,High,Low,2.3021728866442674,10,19.501111001425127,25.398076751347695
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,1,15.582906552438132,19.105259420610256
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,2,18.038752040835693,19.42527123610497
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,3,17.299631367075477,25.136471502166696
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,4,16.221968687817096,19.61070970346011
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,5,16.86459567259748,24.879295104967362
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,6,17.796567149462078,18.661061162962184
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,7,15.538187935359462,26.100994192203483
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,8,18.554112698559408,22.361294802785086
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,9,21.38496066848115,18.839058628786365
Fixed-speed baseline,Advanced,High,Reduced,1.9924858845171274,10,15.728009696602081,22.948695815443564
Fixed-speed baseline,Advanced,High,Normal,1.9,1,17.62946358285894,24.930114167035875
Fixed-speed baseline,Advanced,High,Normal,1.9,2,17.979876508004903,26.738247822256152
Fixed-speed baseline,Advanced,High,Normal,1.9,3,21.45245206062056,22.72103238550649
Fixed-speed baseline,Advanced,High,Normal,1.9,4,13.509032797858495,22.99333022360943
Fixed-speed baseline,Advanced,High,Normal,1.9,5,17.323232372146027,20.89446558528084
Fixed-speed baseline,Advanced,High,Normal,1.9,6,17.583422528715815,27.62940247556919
Fixed-speed baseline,Advanced,High,Normal,1.9,7,18.97823355264835,19.61411999620355
Fixed-speed baseline,Advanced,High,Normal,1.9,8,15.134819500399614,21.60109188455937
Fixed-speed baseline,Advanced,High,Normal,1.9,9,18.56772187358543,26.211768645945433
Fixed-speed baseline,Advanced,High,Normal,1.9,10,17.37288103434189,20.90568842982239
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,1,17.69485088162383,18.028850196247795
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,2,20.605295056090547,23.169982229922173
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,3,18.201286304686025,23.938301238503943
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,4,14.905667075308147,26.830101397091497
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,5,19.807703998937072,25.791620747187352
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,6,13.248811696085733,25.56412894926399
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,7,13.9077250809966,23.996382191187415
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,8,17.480376457953103,25.27567849064021
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,9,15.874113663212613,23.915181221752505
Fixed-speed baseline,Advanced,High,Elevated,2.1470910553583886,10,17.777620733973336,17.832072756558976
Fixed-speed baseline,Advanced,High,High,2.831960451701259,1,17.901091245325087,23.519666315303045
Fixed-speed baseline,Advanced,High,High,2.831960451701259,2,19.571091663456592,21.912364058924943
Fixed-speed baseline,Advanced,High,High,2.831960451701259,3,26.16060993180049,23.52891336699749
Fixed-speed baseline,Advanced,High,High,2.831960451701259,4,24.635527903298442,26.116581310692965
Fixed-speed baseline,Advanced,High,High,2.831960451701259,5,20.028760559766415,25.335769129496917
Fixed-speed baseline,Advanced,High,High,2.831960451701259,6,22.905999447278166,31.828306570871582
Fixed-speed baseline,Advanced,High,High,2.831960451701259,7,20.658396671652596,30.20289743357191
